ndmi_mean,ndmi_std,date,area
-0.15547542,0.027835637,2021-09-01,garoowe
-0.15228416,0.03477366,2021-10-01,garoowe
-0.124377206,0.03528041,2021-11-01,garoowe
-0.13306078,0.03563141,2021-12-01,garoowe
-0.13490355,0.03527552,2022-01-01,garoowe
-0.15352748,0.031395912,2017-02-01,burtinle
-0.15684944,0.027588934,2017-03-01,burtinle
-0.16423334,0.021203984,2017-04-01,burtinle
-0.16761516,0.020310186,2017-05-01,burtinle
-0.14452991,0.040471334,2017-06-01,burtinle
-0.14343712,0.03832138,2017-07-01,burtinle
-0.16216412,0.02725033,2017-08-01,burtinle
-0.16547322,0.025019355,2017-09-01,burtinle
-0.1697164,0.020428358,2017-10-01,burtinle
-0.15210675,0.03724131,2017-11-01,burtinle
-0.14777134,0.04024385,2017-12-01,burtinle
-0.14473349,0.026220795,2018-01-01,burtinle
-0.14765944,0.022269106,2018-02-01,burtinle
-0.164103,0.01935199,2018-03-01,burtinle
-0.17017445,0.02320621,2018-04-01,burtinle
-0.16610028,0.04894111,2018-05-01,burtinle
-0.12276962,0.042920265,2018-06-01,burtinle
-0.14967102,0.033967257,2018-07-01,burtinle
-0.15974216,0.018574223,2018-08-01,burtinle
-0.16674002,0.01885338,2018-09-01,burtinle
-0.17271417,0.0200519,2018-10-01,burtinle
-0.14308959,0.04441656,2018-11-01,burtinle
-0.14662005,0.028206185,2018-12-01,burtinle
-0.16754226,0.023547824,2019-01-01,burtinle
-0.1615858,0.020504676,2019-02-01,burtinle
-0.1622913,0.02047764,2019-03-01,burtinle
-0.167572,0.02350579,2019-04-01,burtinle
-0.16331622,0.022164546,2019-05-01,burtinle
-0.16285272,0.03435018,2019-06-01,burtinle
-0.13839681,0.047172498,2019-07-01,burtinle
-0.15102534,0.03645085,2019-08-01,burtinle
-0.16808616,0.024182616,2019-09-01,burtinle
-0.1723305,0.021147218,2019-10-01,burtinle
-0.14201748,0.06742028,2019-11-01,burtinle
-0.11825541,0.035744887,2019-12-01,burtinle
-0.12967879,0.044988163,2020-01-01,burtinle
-0.14138366,0.03346396,2020-02-01,burtinle
-0.15690738,0.026768118,2020-03-01,burtinle
-0.16311188,0.02435891,2020-04-01,burtinle
-0.14231303,0.03931494,2020-05-01,burtinle
-0.13756514,0.03974552,2020-06-01,burtinle
-0.15111396,0.04127968,2020-07-01,burtinle
-0.16836517,0.033061612,2020-08-01,burtinle
-0.17984596,0.026968583,2020-09-01,burtinle
-0.18050721,0.024557374,2020-10-01,burtinle
-0.12882625,0.041334126,2020-11-01,burtinle
-0.140698,0.040190082,2020-12-01,burtinle
-0.15910421,0.0313144,2021-01-01,burtinle
-0.16133651,0.024390997,2021-02-01,burtinle
-0.16657731,0.022283956,2021-03-01,burtinle
-0.16536254,0.023142755,2021-04-01,burtinle
-0.16911799,0.021454804,2021-05-01,burtinle
-0.1168799,0.047337122,2021-06-01,burtinle
-0.14122099,0.03553889,2021-07-01,burtinle
-0.16683939,0.03781846,2021-08-01,burtinle
-0.17937204,0.02037083,2021-09-01,burtinle
-0.18052207,0.022875668,2021-10-01,burtinle
-0.1648594,0.029068984,2021-11-01,burtinle
-0.16665149,0.022644816,2021-12-01,burtinle
-0.1635236,0.024304654,2022-01-01,burtinle
-0.18778679,0.035518587,2017-02-01,gaalkacyo
-0.19563484,0.038038217,2017-03-01,gaalkacyo
-0.20037593,0.037048757,2017-04-01,gaalkacyo
-0.20338319,0.040653344,2017-05-01,gaalkacyo
-0.18034427,0.04849216,2017-06-01,gaalkacyo
-0.18502034,0.038350314,2017-07-01,gaalkacyo
-0.1968246,0.033349704,2017-08-01,gaalkacyo
-0.19671792,0.0333009,2017-09-01,gaalkacyo
-0.20184931,0.03564916,2017-10-01,gaalkacyo
-0.1946572,0.03508256,2017-11-01,gaalkacyo
-0.16793543,0.03598313,2017-12-01,gaalkacyo
-0.17158923,0.031796094,2018-01-01,gaalkacyo
-0.17968157,0.03298543,2018-02-01,gaalkacyo
-0.19329853,0.03229423,2018-03-01,gaalkacyo
-0.19864619,0.03588449,2018-04-01,gaalkacyo
-0.19486813,0.054420616,2018-05-01,gaalkacyo
-0.15573315,0.04261055,2018-06-01,gaalkacyo
-0.17150135,0.038919326,2018-07-01,gaalkacyo
-0.18421002,0.031241689,2018-08-01,gaalkacyo
-0.19420344,0.02978514,2018-09-01,gaalkacyo
-0.1954643,0.031636667,2018-10-01,gaalkacyo
-0.17928714,0.036451925,2018-11-01,gaalkacyo
-0.17925355,0.033779155,2018-12-01,gaalkacyo
-0.18711841,0.034607496,2019-01-01,gaalkacyo
-0.18796164,0.03264367,2019-02-01,gaalkacyo
-0.19237019,0.034127653,2019-03-01,gaalkacyo
-0.19385669,0.037241347,2019-04-01,gaalkacyo
-0.2016293,0.037613556,2019-05-01,gaalkacyo
-0.18177247,0.054509405,2019-06-01,gaalkacyo
-0.18640423,0.041080244,2019-07-01,gaalkacyo
-0.19892256,0.036370803,2019-08-01,gaalkacyo
-0.20673874,0.033035524,2019-09-01,gaalkacyo
-0.20582724,0.035329774,2019-10-01,gaalkacyo
-0.18684407,0.06735426,2019-11-01,gaalkacyo
-0.14083572,0.040112328,2019-12-01,gaalkacyo
-0.13837327,0.037783805,2020-01-01,gaalkacyo
-0.16231854,0.030276328,2020-02-01,gaalkacyo
-0.18040682,0.029561622,2020-03-01,gaalkacyo
-0.18075481,0.029844197,2020-04-01,gaalkacyo
-0.17035958,0.039189808,2020-05-01,gaalkacyo
-0.16309746,0.038481552,2020-06-01,gaalkacyo
-0.18510112,0.031228319,2020-07-01,gaalkacyo
-0.19459282,0.028133618,2020-08-01,gaalkacyo
-0.20358643,0.033599313,2020-09-01,gaalkacyo
-0.20535243,0.036592968,2020-10-01,gaalkacyo
-0.1680744,0.04318155,2020-11-01,gaalkacyo
-0.17016463,0.032282397,2020-12-01,gaalkacyo
-0.19519192,0.029785292,2021-01-01,gaalkacyo
-0.18861933,0.029071268,2021-02-01,gaalkacyo
-0.20025218,0.03205402,2021-03-01,gaalkacyo
-0.20016992,0.03237569,2021-04-01,gaalkacyo
-0.20044822,0.044464853,2021-05-01,gaalkacyo
-0.1581724,0.044463202,2021-06-01,gaalkacyo
-0.17867169,0.031820126,2021-07-01,gaalkacyo
-0.20112191,0.040321585,2021-08-01,gaalkacyo
-0.21210171,0.030206066,2021-09-01,gaalkacyo
-0.21607774,0.03409814,2021-10-01,gaalkacyo
-0.21099125,0.034378517,2021-11-01,gaalkacyo
-0.2032132,0.034014832,2021-12-01,gaalkacyo
-0.20740809,0.03331546,2022-01-01,gaalkacyo
-0.18028282,0.04091022,2017-02-01,galdogob
