area,date,New Admissions (GAM),Measles Cases,AWD/cholera cases,AWD/Cholera deaths,Malaria Cases,Insecurity - Incidents,Insecurity - Fatalities,Displacement (arrivals),Displacement (departures),Total alarms,pop,Price of water,Sorghum prices,Maize prices,Red Rice prices,Local goat prices,Wage labor,TOT (goat to cereals),TOT (wage to cereals),Cost of Minimum Basket (CMB)
rab dhuure,2020-02-01,550.0,,,,,,,,100.0,1,57778.24253164557,24000.0,10625.0,10583.333333333334,25250.0,968750.0,88437.5,100.08333333333334,11.0,2433406.25
garbahaarey,2020-02-01,208.0,,,,,,,150.0,150.0,0,101052.45012658228,16937.5,8575.0,10916.666666666666,17791.666666666668,894145.8333333334,121750.0,136.83333333333334,17.5,2325281.333333333
baardheere,2020-02-01,462.0,,,,,2.0,3.0,250.0,350.0,2,127104.97341772151,8000.0,4750.0,8000.0,16500.0,845000.0,155000.0,178.0,33.0,1790625.0
belet xaawo,2020-02-01,1003.0,,2.0,,,6.0,1.0,50.0,150.0,6,272403.81607594935,22000.0,16000.0,17000.0,19000.0,851125.0,156750.0,53.0,10.0,3369375.0
ceel waaq,2020-02-01,42.0,,,,,,,50.0,50.0,4,33340.071772151896,12125.0,13000.0,15500.0,19000.0,900000.0,83750.0,69.0,6.0,2799500.0
doolow,2020-02-01,1154.0,,,,,1.0,0.0,150.0,50.0,1,38119.57772151899,18250.0,12250.0,13500.0,19000.0,838062.5,160875.0,75.0,14.5,2893375.0
luuq,2020-02-01,365.0,,,,,1.0,0.0,50.0,50.0,0,99051.52379746836,14500.0,8500.0,10000.0,19000.0,825000.0,165000.0,97.0,19.0,2417375.0
bu'aale,2020-02-01,,31.0,,,,1.0,0.0,50.0,150.0,4,72399.69088607594,28000.0,6225.0,10000.0,16250.0,740000.0,75750.0,74.0,8.0,2083625.0
jilib,2020-02-01,,70.0,,,266.0,5.0,4.0,50.0,50.0,5,145950.03164556963,25750.0,6292.083333333333,9000.0,15000.0,782500.0,77250.0,87.0,9.0,2041563.0
saakow,2020-02-01,,36.0,,,,1.0,2.0,750.0,350.0,4,116269.31518987342,28000.0,5625.0,10000.0,16000.0,740000.0,75750.0,74.0,8.0,2026000.0
kismaayo,2020-02-01,1558.0,36.0,1.0,,43.0,13.0,42.0,150.0,50.0,7,209158.0265822785,70000.0,5817.864583333333,13000.0,16000.0,1300000.0,150000.0,100.0,12.0,2873750.0
afmadow,2020-02-01,1298.0,,,,32.0,5.0,6.0,350.0,150.0,7,106179.01683544304,30000.0,5723.020833333333,13000.0,18000.0,800000.0,80000.0,62.0,6.0,2196250.0
badhaadhe,2020-02-01,38.0,,,,,,,,50.0,0,78281.29518987342,50000.0,5723.020833333333,13000.0,17000.0,1050000.0,115000.0,81.0,9.0,2535000.0
jamaame,2020-02-01,,,,,3.0,1.0,10.0,250.0,350.0,3,154842.8658227848,10000.0,6007.552083333333,8500.0,16000.0,850000.0,100000.0,100.0,12.0,1881000.0
borama,2020-03-01,1000.0,,,,24.0,,,550.0,650.0,3,320229.4240506329,5000.0,3500.0,4000.0,5500.0,400000.0,60000.0,73.0,11.0,1118500.0
baki,2020-03-01,241.0,,,,7.0,,,150.0,50.0,0,49745.60632911392,7666.666666666667,3500.0,5562.5,6625.0,376875.0,80000.0,58.66666666666666,11.333333333333334,1123727.5
lughaye,2020-03-01,650.0,,,,30.0,,,50.0,50.0,3,73469.8540506329,5888.88888888889,4333.333333333333,7500.0,7000.0,390000.0,100000.0,60.22222222222222,12.111111111111112,1071450.8333333333
zeylac,2020-03-01,345.0,,,,10.0,,,150.0,50.0,4,51597.866202531644,5000.0,6000.0,6000.0,8000.0,388750.0,110000.0,49.0,14.0,972125.0
hargeysa,2020-03-01,1677.0,2.0,,,69.0,2.0,0.0,150.0,50.0,4,667613.693670886,8000.0,3750.0,4750.0,7000.0,350000.0,70000.0,50.0,10.0,1128955.0
berbera,2020-03-01,398.0,,,,130.0,,,,50.0,1,87709.49316455696,8555.555555555557,3937.5,4937.5,6218.75,480468.75,65000.0,101.66666666666666,12.083333333333334,1166414.1666666667
gebiley,2020-03-01,808.0,,,,19.0,,,,,4,111876.77924050634,10000.0,3250.0,6000.0,7000.0,367500.0,90000.0,53.0,13.0,1123727.5
burco,2020-03-01,925.0,1.0,,,4.0,1.0,0.0,50.0,50.0,1,346934.09493670886,10000.0,5000.0,4500.0,5000.0,507500.0,50000.0,102.0,10.0,1246560.0
buuhoodle,2020-03-01,1283.0,,,,,1.0,0.0,250.0,250.0,0,184408.39620253164,41000.0,5000.0,4500.0,12500.0,1278750.0,125000.0,102.5,10.0,3888280.0
owdweyne,2020-03-01,160.0,,,,1.0,,,50.0,50.0,1,67513.5735443038,8851.851851851852,4229.166666666667,4729.166666666667,6072.916666666667,445989.5833333333,61666.66666666666,84.55555555555556,10.694444444444445,1180643.0555555555
sheikh,2020-03-01,48.0,,,,2.0,,,,,1,43511.30063291139,8851.851851851852,4229.166666666667,4729.166666666667,6072.916666666667,445989.5833333333,61666.66666666666,84.55555555555556,10.694444444444445,1180643.0555555555
laas caanood,2020-03-01,2152.0,,,,,2.0,1.0,250.0,150.0,5,95946.12025316455,72000.0,14900.0,13650.0,20000.0,2050000.0,200000.0,103.0,10.0,6530000.0
caynabo,2020-03-01,255.0,,,,,,,50.0,50.0,0,104252.30924050632,41000.0,7100.0,7550.0,12600.0,1299750.0,117000.0,125.875,11.75,3888280.0
taleex,2020-03-01,213.0,,,,,,,,350.0,0,40260.82974683544,41900.0,19850.0,18225.0,18342.25,1933375.0,165775.0,106.0,9.333333333333334,6196635.333333333
xudun,2020-03-01,38.0,,,,,,,150.0,150.0,1,36155.66594936709,49975.0,11337.5,13141.666666666666,19250.0,1975000.0,150000.0,121.375,11.816666666666666,5777392.833333333
ceerigaabo,2020-03-01,380.0,,,,,,,550.0,550.0,1,170160.38607594935,45000.0,11562.5,15683.333333333332,16375.0,1237500.0,187500.0,76.0,11.0,6494656.0
ceel afweyn,2020-03-01,275.0,,,,,1.0,2.0,50.0,50.0,3,91967.32810126584,30906.11111111112,3500.0,9162.5,6250.0,687500.0,60000.0,196.0,17.0,3714660.6
laasqoray,2020-03-01,228.0,,,,1.0,1.0,1.0,750.0,750.0,3,125592.24177215189,32966.666666666664,21804.166666666668,16954.166666666664,18905.75,1636125.0,172758.33333333334,87.0,9.444444444444445,6023095.111111111
bossaso,2020-03-01,3294.0,5.0,59.0,,175.0,10.0,3.0,650.0,250.0,9,204852.3886075949,12000.0,34000.0,16954.166666666664,22000.0,1737500.0,165000.0,79.0,8.0,5377994.0
bandarbeyla,2020-03-01,17.0,,,,,,,250.0,450.0,3,34883.237341772154,30000.0,26400.0,18183.98148148148,24000.0,1512500.0,147500.0,63.0,6.0,5657494.0
caluula,2020-03-01,29.0,,,,,,,50.0,250.0,2,61486.5741772152,20000.0,31150.0,16954.166666666664,26000.0,1600000.0,220000.0,62.0,8.0,5464119.0
iskushuban,2020-03-01,41.0,,,,,2.0,0.0,250.0,150.0,2,79583.09088607595,30000.0,30200.0,16954.166666666664,23750.0,1562500.0,150000.0,66.0,6.0,5562744.0
qandala,2020-03-01,38.0,,,,,,,50.0,250.0,0,60499.58,20666.666666666668,32100.0,16954.166666666664,23916.666666666668,1633333.3333333333,178333.33333333334,69.0,7.333333333333333,5468285.666666667
qardho,2020-03-01,34.0,,18.0,,1.0,,,950.0,450.0,0,129758.81265822783,25927.777777777777,26207.7380952381,18377.5,21248.85714285714,1791428.5714285714,151804.76190476192,86.28571428571429,7.253968253968254,5730535.407407408
garoowe,2020-03-01,224.0,1.0,2.0,,,3.0,3.0,50.0,150.0,4,80789.2858227848,8700.0,24800.0,22800.0,17744.0,2471000.0,125600.0,139.0,7.0,5565250.0
burtinle,2020-03-01,224.0,1.0,1.0,,,,,50.0,50.0,1,84269.62227848101,33566.666666666664,19775.0,16483.333333333332,22000.0,1928000.0,97000.0,99.25,7.25,5110750.0
eyl,2020-03-01,183.0,1.0,,,,,,,50.0,1,54320.57518987342,24548.61111111111,26400.0,19220.277777777777,24000.0,1687000.0,136000.0,64.0,5.0,5516007.351851852
gaalkacyo,2020-03-01,298.0,9.0,,,,5.0,4.0,850.0,550.0,4,162930.3417721519,20000.0,13000.0,13000.0,22000.0,2000000.0,145000.0,91.0,7.0,3237000.0
galdogob,2020-03-01,78.0,,,,,,,150.0,150.0,0,54870.78759493671,20000.0,13000.0,13000.0,22000.0,2000000.0,145000.0,91.0,7.0,3237000.0
hobyo,2020-03-01,1832.0,,,,,,,250.0,150.0,2,82080.9035443038,17000.0,24000.0,29000.0,26000.0,1425000.0,190000.0,59.0,8.0,2959666.6666666665
jariiban,2020-03-01,30.0,,,,,1.0,1.0,,,2,83363.02215189874,23778.819444444445,20793.75,19425.902777777777,23500.0,1760000.0,142000.0,78.3125,6.8125,4205856.00462963
xarardheere,2020-03-01,49.0,,,,,,,,,0,83681.94987341772,6000.0,9000.0,13000.0,17000.0,1000000.0,50000.0,59.0,3.0,1826000.0
dhuusamarreeb,2020-03-01,434.0,,,,,2.0,3.0,,50.0,3,109715.25822784811,25000.0,16500.0,17000.0,20000.0,1000000.0,150000.0,50.0,8.0,3816000.0
cabudwaaq,2020-03-01,136.0,,,,,,,,,4,56756.7829113924,10000.0,22400.0,22400.0,24000.0,1260000.0,100000.0,53.0,4.0,4085500.0
cadaado,2020-03-01,670.0,46.0,,,2.0,,,,50.0,2,114404.52569620252,18000.0,18975.0,20350.0,23000.0,1421250.0,146250.0,63.25,6.75,3524541.6666666665
ceel buur,2020-03-01,491.0,,,,,,,,50.0,1,97737.40734177217,17333.333333333332,13250.0,15800.0,18566.666666666668,1019166.6666666666,132500.0,61.6,8.4,2674265.277777777
ceel dheer,2020-03-01,233.0,,,,,,,,50.0,1,101558.04151898736,20000.0,10000.0,12600.0,15000.0,950000.0,150000.0,63.0,10.0,2679875.0
belet weyne,2020-03-01,4778.0,7.0,98.0,,,7.0,10.0,350.0,150.0,5,208078.9734177215,25000.0,12000.0,11000.0,15000.0,920000.0,157000.0,77.0,13.0,2512500.0
bulo burto,2020-03-01,14.0,,56.0,,,1.0,2.0,250.0,250.0,2,132940.59493670886,11000.0,8000.0,9000.0,18400.0,820000.0,98000.0,119.825,10.175,2251550.0
jalalaqsi,2020-03-01,407.0,,67.0,,,1.0,0.0,350.0,350.0,6,102926.93860759494,14000.0,7000.0,8000.0,20000.0,960000.0,74000.0,137.0,11.0,2489862.6666666665
jowhar,2020-03-01,1012.0,12.0,258.0,,19.0,13.0,7.0,,50.0,5,300786.8,16000.0,5000.0,6750.0,15000.0,1462500.0,100000.0,217.0,15.0,1747550.0
adan yabaal,2020-03-01,,,,,,,,,,1,81065.6,15000.0,17500.0,10150.0,25500.0,950000.0,50000.0,54.0,3.0,3470488.0
balcad,2020-03-01,1394.0,12.0,,,2.0,5.0,1.0,,50.0,4,176049.30379746837,11000.0,6000.0,7500.0,15000.0,951500.0,47500.0,127.0,6.0,1845161.5
cadale,2020-03-01,214.0,,,,1.0,,,,50.0,1,64696.40139240506,14000.0,11000.0,11000.0,14000.0,700000.0,15000.0,64.0,1.0,2388265.5416666665
banadir,2020-03-01,15187.0,193.0,359.0,,22.0,52.0,36.0,21450.0,50.0,5,967994.8481012658,11000.0,6000.0,7000.0,13000.0,2260000.0,82000.0,323.0,12.0,2405496.0
marka,2020-03-01,574.0,19.0,16.0,,32.0,22.0,39.0,2450.0,25050.0,4,221201.4683544304,38250.0,8000.0,7800.0,14250.0,2415000.0,56250.0,310.0,7.0,2195050.0
afgooye,2020-03-01,1879.0,6.0,7.0,,,26.0,25.0,1750.0,650.0,4,245185.59367088607,17750.0,3333.0,9000.0,13000.0,1250000.0,55000.0,217.4,8.8,1666175.0
baraawe,2020-03-01,162.0,4.0,,,6.0,2.0,10.0,,50.0,6,91515.33012658228,31625.0,7325.0,7625.0,15000.0,875000.0,27500.0,115.0,4.0,2080624.0
kurtunwaarey,2020-03-01,,16.0,,,5.0,,,350.0,250.0,1,74499.03405063291,30791.666666666668,6118.75,6975.0,16000.0,1320000.0,68750.0,189.0,10.0,2116408.0
qoryooley,2020-03-01,296.0,,,,3.0,1.0,0.0,750.0,950.0,0,204097.6329113924,22500.0,6150.0,6775.0,15000.0,987500.0,72500.0,146.0,11.0,2073550.0
sablaale,2020-03-01,,,,,,,,50.0,450.0,0,60287.29556962025,29083.333333333336,5108.75,6891.666666666667,15694.5,974166.6666666666,67375.0,195.5,14.0,2030158.6
wanla weyn,2020-03-01,253.0,,,,,3.0,1.0,550.0,50.0,3,184948.1037974684,6000.0,3333.0,8000.0,14000.0,1445000.0,61250.0,181.0,8.0,1561425.0
baydhaba,2020-03-01,3865.0,39.0,49.0,,314.0,14.0,17.0,1750.0,1050.0,5,366461.2278481013,20000.0,5200.0,10000.0,15000.0,1125000.0,100000.0,216.0,19.0,1827500.0
buur hakaba,2020-03-01,1342.0,4.0,,,,8.0,9.0,50.0,250.0,4,192756.0025316456,23062.5,3000.0,6000.0,14667.0,1337500.0,92500.0,446.0,31.0,1924475.7666666664
diinsoor,2020-03-01,551.0,,,,,3.0,2.0,50.0,550.0,3,107218.16936708862,30000.0,3100.0,4750.0,18500.0,675000.0,62500.0,218.0,20.0,1937813.0
qansax dheere,2020-03-01,89.0,,,,19.0,1.0,0.0,,250.0,4,119236.3746835443,25000.0,4000.0,5750.0,16500.0,887500.0,62500.0,222.0,16.0,1805000.0
xudur,2020-03-01,1833.0,,,,55.0,1.0,0.0,750.0,750.0,2,126211.11012658228,30000.0,10000.0,12375.0,18000.0,985000.0,85000.0,99.0,9.0,2745250.0
ceel barde,2020-03-01,758.0,,,,4.0,,,150.0,150.0,2,55416.498607594935,30000.0,15000.0,9791.666666666666,40000.0,1250000.0,53750.0,83.0,4.0,2690500.0
tayeeglow,2020-03-01,284.0,,,,,,,850.0,1050.0,1,119006.3116455696,20723.214285714286,5000.0,6000.0,15000.0,837500.0,65000.0,168.0,13.0,2216171.538095238
waajid,2020-03-01,1284.0,,,,,1.0,1.0,700.0,550.0,3,90893.47569620251,21533.33333333333,7000.0,7000.0,25000.0,875000.0,65000.0,137.0,17.0,1706750.0
rab dhuure,2020-03-01,459.0,,,,,,,550.0,750.0,1,57778.24253164557,24033.33333333333,10000.0,9591.666666666666,25500.0,970000.0,96437.5,103.75,13.25,2388200.0
garbahaarey,2020-03-01,931.0,,,,1.0,2.0,2.0,250.0,150.0,2,101052.45012658228,16950.0,8433.333333333334,11241.666666666666,17816.666666666668,888766.6666666666,124750.0,140.16666666666666,18.166666666666668,2327316.6666666665
baardheere,2020-03-01,462.0,,,,,2.0,0.0,50.0,250.0,0,127104.97341772151,8000.0,4600.0,8600.0,16200.0,880000.0,158000.0,191.0,34.0,1796400.0
belet xaawo,2020-03-01,1153.0,,,,,2.0,0.0,1650.0,11650.0,3,272403.81607594935,22000.0,15000.0,17600.0,18400.0,800100.0,152000.0,53.0,10.0,3208200.0
ceel waaq,2020-03-01,33.0,2.0,16.0,,1.0,,,1150.0,350.0,4,33340.071772151896,12100.0,13800.0,16300.0,21800.0,870000.0,94000.0,63.0,7.0,2916500.0
doolow,2020-03-01,928.0,,,,,2.0,1.0,3650.0,,2,38119.57772151899,18300.0,11500.0,13400.0,18700.0,785050.0,167000.0,74.5,16.5,2809250.0
luuq,2020-03-01,249.0,,2.0,,,,,5350.0,,1,99051.52379746836,14600.0,8000.0,9200.0,19000.0,770000.0,182000.0,96.0,23.0,2410300.0
bu'aale,2020-03-01,,16.0,,,,1.0,6.0,,50.0,3,72399.69088607594,28000.0,6000.0,8000.0,16000.0,815000.0,75750.0,102.0,9.0,2049750.0
jilib,2020-03-01,,38.0,,,55.0,2.0,2.0,,150.0,3,145950.03164556963,25000.0,6144.583333333333,8000.0,14000.0,822500.0,77250.0,103.0,10.0,1966198.0
saakow,2020-03-01,,13.0,,,,,,750.0,250.0,1,116269.31518987342,25500.0,5750.0,8000.0,16000.0,752500.0,77500.0,94.0,10.0,2032500.0
kismaayo,2020-03-01,2511.0,22.0,7.0,,15.0,14.0,36.0,450.0,50.0,8,209158.0265822785,70000.0,5710.46875,12000.0,16000.0,1000000.0,140000.0,83.0,12.0,2845885.0
afmadow,2020-03-01,1493.0,,,,10.0,7.0,5.0,250.0,150.0,3,106179.01683544304,25000.0,5623.645833333333,11000.0,16000.0,1000000.0,75000.0,91.0,7.0,2072840.0
badhaadhe,2020-03-01,30.0,,,,,3.0,5.0,,50.0,2,78281.29518987342,47500.0,5623.645833333333,11500.0,16000.0,1000000.0,107500.0,87.0,9.5,2459362.5
jamaame,2020-03-01,,,,,,,,550.0,950.0,2,154842.8658227848,10000.0,5884.114583333333,8300.0,15250.0,800000.0,100000.0,96.0,12.0,1936823.0
borama,2020-04-01,283.0,1.0,,,41.0,2.0,0.0,850.0,450.0,2,320229.4240506329,5000.0,3625.0,4500.0,6375.0,381138.0,63400.0,60.0,10.0,1127144.0
baki,2020-04-01,177.0,,,,9.0,,,50.0,150.0,0,49745.60632911392,7666.666666666667,4125.0,5208.333333333333,6518.75,416509.5,82412.5,65.5,13.0,1142595.5
lughaye,2020-04-01,245.0,,,,11.0,,,50.0,150.0,1,73469.8540506329,5888.88888888889,6000.0,4902.777777777777,6375.0,465000.0,100000.0,78.0,17.0,1107236.1666666667
zeylac,2020-04-01,506.0,,,,5.0,,,50.0,150.0,1,51597.866202531644,5000.0,5000.0,5000.0,7875.0,420000.0,125000.0,53.0,16.0,1051969.0
hargeysa,2020-04-01,1029.0,,,,93.0,,,50.0,50.0,3,667613.693670886,8000.0,3925.0,5250.0,6450.0,464400.0,72500.0,72.0,11.0,1158047.0
berbera,2020-04-01,423.0,,,,293.0,,,,150.0,1,87709.49316455696,8555.555555555557,4877.0,5111.11111111111,6398.4375,531477.375,65915.625,88.375,10.75,1189787.1666666667
gebiley,2020-04-01,578.0,,,,22.0,,,,,1,111876.77924050634,10000.0,2950.0,5875.0,6875.0,355500.0,93750.0,52.0,14.0,1142595.5
burco,2020-04-01,594.0,,,,2.0,,,150.0,150.0,1,346934.09493670886,10000.0,5125.0,4875.0,5125.0,500000.0,48750.0,98.0,10.0,1268719.0
buuhoodle,2020-04-01,1229.0,,,,,,,850.0,850.0,1,184408.39620253164,38125.0,5125.0,4875.0,14312.5,1350000.0,124375.0,96.0,9.5,3941484.5
owdweyne,2020-04-01,151.0,,,,,,,250.0,250.0,0,67513.5735443038,8851.851851851852,4642.333333333333,5078.703703703704,5991.145833333333,498625.7916666667,62388.54166666666,86.125,10.583333333333334,1205517.7222222222
sheikh,2020-04-01,47.0,,,,6.0,,,,,1,43511.30063291139,8851.851851851852,4642.333333333333,5078.703703703704,5991.145833333333,498625.7916666667,62388.54166666666,86.125,10.583333333333334,1205517.7222222222
laas caanood,2020-04-01,2132.0,1.0,,,,,,850.0,650.0,3,95946.12025316455,66250.0,16187.5,15250.0,23500.0,2200000.0,200000.0,94.0,9.0,6614250.0
caynabo,2020-04-01,411.0,,,,,,,250.0,150.0,1,104252.30924050632,38125.0,8192.625,8333.333333333334,13987.5,1379000.0,119125.0,101.5,9.375,3941484.5
taleex,2020-04-01,97.0,,,,,,,,150.0,0,40260.82974683544,40125.0,17812.5,20437.5,20812.5,2010000.0,172812.5,92.0,8.666666666666666,6303250.0
xudun,2020-04-01,90.0,,,,,,,250.0,350.0,2,36155.66594936709,47375.0,11705.125,14673.611111111111,19500.0,2100000.0,162500.0,95.1,9.208333333333332,5835441.375
ceerigaabo,2020-04-01,297.0,,,,,3.0,1.0,50.0,750.0,4,170160.38607594935,45000.0,10000.0,17555.555555555555,18250.0,1282500.0,182500.0,70.0,10.0,6482781.0
ceel afweyn,2020-04-01,370.0,,,,,1.0,2.0,350.0,550.0,3,91967.32810126584,29811.11111111112,6333.0,10109.722222222224,7500.0,745000.0,60000.0,118.0,9.0,3743642.608333333
laasqoray,2020-04-01,221.0,,,,12.0,,,150.0,150.0,1,125592.24177215189,32375.0,21270.83333333333,18996.527777777777,20687.5,1664166.6666666667,173437.5,78.66666666666667,8.555555555555555,6112384.333333333
bossaso,2020-04-01,574.0,6.0,4.0,,117.0,5.0,2.0,650.0,250.0,8,204852.3886075949,12000.0,36000.0,18996.527777777777,23000.0,1700000.0,165000.0,74.0,7.0,5551122.0
bandarbeyla,2020-04-01,362.0,,,,,,,250.0,550.0,4,34883.237341772154,30000.0,27500.0,20325.694444444445,25750.0,1537500.0,150000.0,60.0,6.0,5855435.0
caluula,2020-04-01,775.0,,,,,,,50.0,250.0,4,61486.5741772152,22750.0,32812.5,18996.527777777777,31500.0,1650000.0,247500.0,52.0,8.0,5734372.0
iskushuban,2020-04-01,480.0,,,,8.0,1.0,0.0,150.0,150.0,2,79583.09088607595,30000.0,31750.0,18996.527777777777,25000.0,1650000.0,165000.0,66.0,7.0,5791122.0
qandala,2020-04-01,66.0,,,,,,,50.0,350.0,0,60499.58,21583.33333333333,33875.0,18996.527777777777,26500.0,1666666.6666666667,192500.0,64.0,7.333333333333333,5692205.333333333
qardho,2020-04-01,938.0,,25.0,,,1.0,1.0,1550.0,950.0,3,129758.81265822783,25604.166666666668,27011.90476190476,20610.416666666668,24000.0,1866309.523809524,157857.14285714287,79.52380952380953,7.031746031746032,5904338.722222221
garoowe,2020-04-01,268.0,1.0,,,,1.0,0.0,,,4,80789.2858227848,9125.0,27250.0,25625.0,22000.0,2457500.0,146250.0,112.0,7.0,5812719.0
burtinle,2020-04-01,232.0,,,,,,,,50.0,1,84269.62227848101,34625.0,22127.5,17875.0,24000.0,2390000.0,97500.0,92.0,6.4,5299239.666666667
eyl,2020-04-01,190.0,,,,,,,,,1,54320.57518987342,24838.541666666668,27500.0,21370.13888888889,30750.0,2045000.0,132500.0,74.0,5.0,5717933.097222222
gaalkacyo,2020-04-01,364.0,3.0,,,,3.0,1.0,850.0,750.0,5,162930.3417721519,28500.0,12000.0,12750.0,23750.0,2433750.0,155000.0,102.0,7.0,3470750.0
galdogob,2020-04-01,22.0,,,,,,,150.0,50.0,0,54870.78759493671,28500.0,12000.0,12750.0,23750.0,2433750.0,155000.0,102.0,7.0,3470750.0
hobyo,2020-04-01,335.0,,,,,,,350.0,50.0,2,82080.9035443038,20333.33333333333,30000.0,37500.0,30000.0,1400000.0,190000.0,47.0,6.0,3165854.333333333
jariiban,2020-04-01,43.0,,,,,,,,50.0,2,83363.02215189874,27074.21875,27700.0,22373.784722222223,26000.0,2150000.0,101250.0,78.0,4.0,4413444.274305555
xarardheere,2020-04-01,27.0,,,,,,,,,1,83681.94987341772,7500.0,19166.666666666668,14500.0,18000.0,1082500.0,55000.0,60.0,3.0,2019188.0
dhuusamarreeb,2020-04-01,129.0,17.0,,,7.0,1.0,1.0,,,4,109715.25822784811,25000.0,17500.0,17500.0,22000.0,1050000.0,150000.0,48.0,7.0,4007625.0
cabudwaaq,2020-04-01,83.0,,,,6.0,1.0,0.0,250.0,1250.0,5,56756.7829113924,10000.0,16900.0,22400.0,24000.0,1302000.0,87500.0,54.0,4.0,3555563.0
cadaado,2020-04-01,207.0,33.0,,,2.0,3.0,6.0,1050.0,,3,114404.52569620252,20958.33333333333,19100.0,22537.5,24937.5,1546437.5,145625.0,62.75,6.0,3549948.083333333
ceel buur,2020-04-01,340.0,,,,,1.0,3.0,,50.0,3,97737.40734177217,18597.222222222223,16381.944444444443,18750.0,21458.33333333333,1054583.3333333333,134583.33333333334,56.8,7.4,2901559.2222222225
ceel dheer,2020-04-01,218.0,2.0,,,1.0,,,,,3,101558.04151898736,21750.0,10000.0,13212.5,18500.0,1000000.0,162500.0,54.0,9.0,2809563.0
belet weyne,2020-04-01,4251.0,5.0,54.0,,,4.0,0.0,250.0,50.0,4,208078.9734177215,25000.0,12875.0,12750.0,19250.0,962500.0,160000.0,75.0,12.0,2844125.0
bulo burto,2020-04-01,2540.0,,14.0,,,4.0,1.0,150.0,150.0,3,132940.59493670886,12000.0,8750.0,11500.0,21000.0,832500.0,90000.0,118.85,10.05,2563000.0
jalalaqsi,2020-04-01,574.0,,13.0,,,1.0,1.0,50.0,50.0,5,102926.93860759494,14333.333333333334,6750.0,10000.0,21500.0,962500.0,76500.0,143.0,11.0,2719642.6666666665
jowhar,2020-04-01,1249.0,20.0,127.0,,15.0,9.0,5.0,850.0,850.0,3,300786.8,16000.0,5000.0,8000.0,15000.0,1510000.0,110000.0,189.0,14.0,1728803.0
adan yabaal,2020-04-01,,,,,,1.0,1.0,,,3,81065.6,15000.0,20500.0,8100.0,26500.0,945000.0,57500.0,46.0,3.0,3867125.0
balcad,2020-04-01,815.0,5.0,,,,5.0,0.0,,,2,176049.30379746837,11000.0,6000.0,9250.0,16750.0,1325000.0,33750.0,143.0,4.0,1912248.5
cadale,2020-04-01,75.0,,,,,,,,,5,64696.40139240506,14083.333333333334,14250.0,14000.0,15000.0,475000.0,36250.0,34.0,3.0,2556954.7916666665
banadir,2020-04-01,14571.0,128.0,366.0,,8.0,55.0,41.0,4250.0,50.0,5,967994.8481012658,11000.0,6725.0,8125.0,14000.0,2050000.0,80000.0,252.0,10.0,2464842.0
marka,2020-04-01,772.0,7.0,20.0,,11.0,10.0,11.0,650.0,2850.0,5,221201.4683544304,47500.0,8000.0,8875.0,16500.0,2390000.0,65000.0,269.0,7.0,2354350.0
afgooye,2020-04-01,3186.0,2.0,,,,16.0,22.0,2050.0,250.0,5,245185.59367088607,19000.0,5166.0,10500.0,15750.0,1500000.0,72500.0,203.6,8.0,1856945.0
baraawe,2020-04-01,306.0,10.0,,,,2.0,2.0,50.0,,6,91515.33012658228,36375.0,8400.0,8750.0,17350.0,1275000.0,37500.0,146.0,4.0,2275581.5
kurtunwaarey,2020-04-01,,10.0,,,,,,1450.0,150.0,2,74499.03405063291,34458.333333333336,5943.75,6825.0,19750.0,1212500.0,73750.0,178.0,11.0,2202123.1666666665
qoryooley,2020-04-01,137.0,,,,2.0,2.0,2.0,150.0,450.0,4,204097.6329113924,19500.0,4000.0,6325.0,17750.0,1012500.0,54250.0,160.0,9.0,1976438.0
sablaale,2020-04-01,,,,,,,,50.0,250.0,0,60287.29556962025,30766.666666666668,5878.75,7912.5,19725.0,1007083.3333333334,76083.33333333333,162.33333333333334,13.0,2228691.1333333333
wanla weyn,2020-04-01,335.0,,,,,6.0,20.0,13000.0,18550.0,4,184948.1037974684,6000.0,3333.0,8000.0,14125.0,1550000.0,78333.0,194.0,10.0,1598404.0
baydhaba,2020-04-01,3707.0,19.0,30.0,,345.0,10.0,38.0,1250.0,650.0,6,366461.2278481013,27500.0,5200.0,9700.0,17250.0,1237500.0,107500.0,238.0,21.0,1929875.0
buur hakaba,2020-04-01,581.0,,,,,4.0,11.0,50.0,250.0,5,192756.0025316456,24704.166666666668,3375.0,7500.0,18500.0,1062500.0,102500.0,315.0,30.0,2046203.2166666668
diinsoor,2020-04-01,755.0,,,,,4.0,16.0,2950.0,2750.0,7,107218.16936708862,30000.0,5675.0,6750.0,28500.0,845000.0,72500.0,149.0,13.0,2341688.0
qansax dheere,2020-04-01,227.0,1.0,,,18.0,,,50.0,250.0,3,119236.3746835443,23750.0,5000.0,7750.0,19500.0,1237500.0,72500.0,248.0,15.0,1921750.0
xudur,2020-04-01,1282.0,,,,26.0,2.0,1.0,650.0,550.0,2,126211.11012658228,30000.0,11625.0,13125.0,20000.0,1022500.0,83750.0,88.0,7.0,3134500.0
ceel barde,2020-04-01,643.0,,,,5.0,,,250.0,250.0,3,55416.498607594935,27500.0,18000.0,11291.666666666666,18916.666666666668,1062500.0,65000.0,59.0,4.0,3060375.0
tayeeglow,2020-04-01,359.0,,,,8.0,2.0,1.0,550.0,950.0,4,119006.3116455696,21814.88095238096,5000.0,8000.0,17500.0,962500.0,68750.0,193.0,14.0,2453783.173809524
