country,level 1 name,area,area id,analysis name,date of analysis,country population,#,% of total county pop,area phase,analysis period,phase 1#,phase 1%,phase 2#,phase 2%,phase 3#,phase 3%,phase 4#,phase 4%,phase 5#,phase 5%,phase 3+#,phase 3+%,# of population analyzed,% of population analyzed,projected area phase,projection period,projected phase 1#,projected phase 1%,projected phase 2#,projected phase 2%,projected phase 3#,projected phase 3%,projected phase 4#,projected phase 4%,projected phase 5#,projected phase 5%,projected phase 3+#,projected phase 3+%
Central African Republic,Haute-Kotto,Bria,24988906.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,91568.0,,4.0,Apr 2022 - Aug 2022,9156.0,0.1,27470.0,0.3,36627.0,0.4,18313.0,0.2,0.0,0.0,54940.0,0.6
Kémo,,,,,Mar 2022,,,,,,,,,,,,,,,,,,156041.0,,,Apr 2022 - Aug 2022,22448.0,0.14,44458.0,0.28,61987.0,0.4,27148.0,0.17,0.0,0.0,89134.0,0.57
Central African Republic,Kémo,Dékoa,24988984.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,47082.0,,4.0,Apr 2022 - Aug 2022,7062.0,0.15,11770.0,0.25,16478.0,0.35,11770.0,0.25,0.0,0.0,28248.0,0.6
Central African Republic,Kémo,Mala,24988931.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,19154.0,,4.0,Apr 2022 - Aug 2022,1915.0,0.1,5746.0,0.3,7661.0,0.4,3830.0,0.2,0.0,0.0,11491.0,0.6
Central African Republic,Kémo,Ndjoukou,24989013.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,38490.0,,3.0,Apr 2022 - Aug 2022,5773.0,0.15,11547.0,0.3,17320.0,0.45,3849.0,0.1,0.0,0.0,21169.0,0.55
Central African Republic,Kémo,Sibut,24989019.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,51315.0,,3.0,Apr 2022 - Aug 2022,7697.0,0.15,15394.0,0.3,20526.0,0.4,7697.0,0.15,0.0,0.0,28223.0,0.55
Lobaye,,,,,Mar 2022,,,,,,,,,,,,,,,,,,326591.0,,,Apr 2022 - Aug 2022,117789.0,0.36,86145.0,0.26,76215.0,0.23,46442.0,0.14,0.0,0.0,122657.0,0.37
Central African Republic,Lobaye,Boda,24988966.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,50939.0,,3.0,Apr 2022 - Aug 2022,12734.0,0.25,20375.0,0.4,12734.0,0.25,5093.0,0.1,0.0,0.0,17827.0,0.35
Central African Republic,Lobaye,Boganangone,24988919.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,38470.0,,3.0,Apr 2022 - Aug 2022,15388.0,0.4,7694.0,0.2,9617.0,0.25,5770.0,0.15,0.0,0.0,15387.0,0.4
Central African Republic,Lobaye,Boganda,24988968.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,18384.0,,3.0,Apr 2022 - Aug 2022,3676.0,0.2,6434.0,0.35,5515.0,0.3,2757.0,0.15,0.0,0.0,8272.0,0.45
Central African Republic,Lobaye,Mbaïki,24989005.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,188212.0,,3.0,Apr 2022 - Aug 2022,75284.0,0.4,47053.0,0.25,37642.0,0.2,28231.0,0.15,0.0,0.0,65873.0,0.35
Central African Republic,Lobaye,Mongoumba,24989009.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,30586.0,,3.0,Apr 2022 - Aug 2022,10705.0,0.35,4587.0,0.15,10705.0,0.35,4587.0,0.15,0.0,0.0,15292.0,0.5
Mambéré-Kadéï,,,,,Mar 2022,,,,,,,,,,,,,,,,,,466963.0,,,Apr 2022 - Aug 2022,107182.0,0.23,165589.0,0.35,150996.0,0.32,43197.0,0.09,0.0,0.0,194192.0,0.41
Central African Republic,Mambéré-Kadéï,Amada-gaza,24988949.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,22054.0,,3.0,Apr 2022 - Aug 2022,4410.0,0.2,7718.0,0.35,6616.0,0.3,3308.0,0.15,0.0,0.0,9924.0,0.45
Central African Republic,Mambéré-Kadéï,Berbérati,24988962.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,173716.0,,3.0,Apr 2022 - Aug 2022,43429.0,0.25,60800.0,0.35,52114.0,0.3,17371.0,0.1,0.0,0.0,69485.0,0.4
Central African Republic,Mambéré-Kadéï,Carnot,24988924.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,116832.0,,3.0,Apr 2022 - Aug 2022,23366.0,0.2,40891.0,0.35,40891.0,0.35,11683.0,0.1,0.0,0.0,52574.0,0.45
Central African Republic,Mambéré-Kadéï,Dédé-mokouba,24988982.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,27197.0,,3.0,Apr 2022 - Aug 2022,6799.0,0.25,8159.0,0.3,9518.0,0.35,2719.0,0.1,0.0,0.0,12237.0,0.45
Central African Republic,Mambéré-Kadéï,Gadzi,24988988.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,74108.0,,3.0,Apr 2022 - Aug 2022,18527.0,0.25,25937.0,0.35,25937.0,0.35,3705.0,0.05,0.0,0.0,29642.0,0.4
Central African Republic,Mambéré-Kadéï,Gamboula,24988990.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,35114.0,,3.0,Apr 2022 - Aug 2022,5267.0,0.15,15801.0,0.45,10534.0,0.3,3511.0,0.1,0.0,0.0,14045.0,0.4
Central African Republic,Mambéré-Kadéï,Sosso-nakombo,24988943.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,17942.0,,3.0,Apr 2022 - Aug 2022,5382.0,0.3,6279.0,0.35,5382.0,0.3,897.0,0.05,0.0,0.0,6279.0,0.35
Mbomou,,,,,Mar 2022,,,,,,,,,,,,,,,,,,216456.0,,,Apr 2022 - Aug 2022,28755.0,0.13,46976.0,0.22,102580.0,0.47,38146.0,0.18,0.0,0.0,140725.0,0.65
Central African Republic,Mbomou,Bakouma,24988855.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,28531.0,,4.0,Apr 2022 - Aug 2022,2853.0,0.1,4279.0,0.15,14265.0,0.5,7132.0,0.25,0.0,0.0,21397.0,0.75
Central African Republic,Mbomou,Bangassou,24988956.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,85699.0,,3.0,Apr 2022 - Aug 2022,12854.0,0.15,17139.0,0.2,42849.0,0.5,12854.0,0.15,0.0,0.0,55703.0,0.65
Central African Republic,Mbomou,Gambo,24988926.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,26874.0,,3.0,Apr 2022 - Aug 2022,2687.0,0.1,6718.0,0.25,13437.0,0.5,4031.0,0.15,0.0,0.0,17468.0,0.65
Central African Republic,Mbomou,Ouango,24988939.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,56482.0,,4.0,Apr 2022 - Aug 2022,8472.0,0.15,14120.0,0.25,22592.0,0.4,11296.0,0.2,0.0,0.0,33888.0,0.6
Central African Republic,Mbomou,Rafai,24988941.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,18870.0,,3.0,Apr 2022 - Aug 2022,1887.0,0.1,4717.0,0.25,9435.0,0.5,2830.0,0.15,0.0,0.0,12265.0,0.65
Nana-Gribizi,,,,,Mar 2022,,,,,,,,,,,,,,,,,,150313.0,,,Apr 2022 - Aug 2022,16366.0,0.11,37578.0,0.25,61460.0,0.41,34909.0,0.23,0.0,0.0,96369.0,0.64
Central African Republic,Nana-Gribizi,Kaga-bandoro,24988997.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,123625.0,,4.0,Apr 2022 - Aug 2022,12362.0,0.1,30906.0,0.25,49450.0,0.4,30906.0,0.25,0.0,0.0,80356.0,0.65
Central African Republic,Nana-Gribizi,Mbrès,24989007.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,26688.0,,3.0,Apr 2022 - Aug 2022,4003.0,0.15,6672.0,0.25,12009.0,0.45,4003.0,0.15,0.0,0.0,16012.0,0.6
Nana-Mambéré,,,,,Mar 2022,,,,,,,,,,,,,,,,,,218794.0,,,Apr 2022 - Aug 2022,57601.0,0.26,76578.0,0.35,67094.0,0.31,17522.0,0.08,0.0,0.0,84615.0,0.39
Central African Republic,Nana-Mambéré,Abba,24988874.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,29106.0,,3.0,Apr 2022 - Aug 2022,5821.0,0.2,10187.0,0.35,10187.0,0.35,2910.0,0.1,0.0,0.0,13097.0,0.45
Central African Republic,Nana-Mambéré,Baboua,24988947.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,52930.0,,3.0,Apr 2022 - Aug 2022,15879.0,0.3,18525.0,0.35,15879.0,0.3,2646.0,0.05,0.0,0.0,18525.0,0.35
Central African Republic,Nana-Mambéré,Baoro,24988958.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,34221.0,,3.0,Apr 2022 - Aug 2022,10266.0,0.3,11977.0,0.35,10266.0,0.3,1711.0,0.05,0.0,0.0,11977.0,0.35
Central African Republic,Nana-Mambéré,Bouar,24988976.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,102537.0,,3.0,Apr 2022 - Aug 2022,25634.0,0.25,35887.0,0.35,30761.0,0.3,10253.0,0.1,0.0,0.0,41014.0,0.4
Ombella M'Poko,,,,,Mar 2022,,,,,,,,,,,,,,,,,,443528.0,,,Apr 2022 - Aug 2022,94146.0,0.21,138156.0,0.31,150677.0,0.34,60549.0,0.14,0.0,0.0,211226.0,0.48
Central African Republic,Ombella M'Poko,Bimbo,24988858.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,281616.0,,3.0,Apr 2022 - Aug 2022,56323.0,0.2,84484.0,0.3,98565.0,0.35,42242.0,0.15,0.0,0.0,140807.0,0.5
Central African Republic,Ombella M'Poko,Boali,24988964.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,31524.0,,3.0,Apr 2022 - Aug 2022,6304.0,0.2,9457.0,0.3,11033.0,0.35,4728.0,0.15,0.0,0.0,15761.0,0.5
Central African Republic,Ombella M'Poko,Bogangolo,24988970.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,10787.0,,3.0,Apr 2022 - Aug 2022,1618.0,0.15,4314.0,0.4,3236.0,0.3,1618.0,0.15,0.0,0.0,4854.0,0.45
Central African Republic,Ombella M'Poko,Bossembélé,24988974.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,39651.0,,3.0,Apr 2022 - Aug 2022,9912.0,0.25,13877.0,0.35,11895.0,0.3,3965.0,0.1,0.0,0.0,15860.0,0.4
Central African Republic,Ombella M'Poko,Damara,24988980.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,39229.0,,3.0,Apr 2022 - Aug 2022,9807.0,0.25,11768.0,0.3,13730.0,0.35,3922.0,0.1,0.0,0.0,17652.0,0.45
Central African Republic,Ombella M'Poko,Yaloké,24989021.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,40721.0,,3.0,Apr 2022 - Aug 2022,10180.0,0.25,14252.0,0.35,12216.0,0.3,4072.0,0.1,0.0,0.0,16288.0,0.4
Ouaka,,,,,Mar 2022,,,,,,,,,,,,,,,,,,367288.0,,,Apr 2022 - Aug 2022,77815.0,0.21,118581.0,0.32,123013.0,0.33,47879.0,0.13,0.0,0.0,170892.0,0.46
Central African Republic,Ouaka,Bakala,24988910.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,10966.0,,4.0,Apr 2022 - Aug 2022,1644.0,0.15,3838.0,0.35,3289.0,0.3,2193.0,0.2,0.0,0.0,5482.0,0.5
Central African Republic,Ouaka,Bambari,24988852.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,153642.0,,3.0,Apr 2022 - Aug 2022,38410.0,0.25,46092.0,0.3,61456.0,0.4,7682.0,0.05,0.0,0.0,69138.0,0.45
Central African Republic,Ouaka,Grimari,24988992.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,50640.0,,3.0,Apr 2022 - Aug 2022,10128.0,0.2,12660.0,0.25,20256.0,0.4,7596.0,0.15,0.0,0.0,27852.0,0.55
Central African Republic,Ouaka,Ippy,24988994.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,55525.0,,4.0,Apr 2022 - Aug 2022,8328.0,0.15,22210.0,0.4,13881.0,0.25,11105.0,0.2,0.0,0.0,24986.0,0.45
Central African Republic,Ouaka,Kouango,24988999.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,96515.0,,4.0,Apr 2022 - Aug 2022,19303.0,0.2,33780.0,0.35,24128.0,0.25,19303.0,0.2,0.0,0.0,43431.0,0.45
Ouham,,,,,Mar 2022,,,,,,,,,,,,,,,,,,461527.0,,,Apr 2022 - Aug 2022,77606.0,0.17,161777.0,0.35,156831.0,0.34,65313.0,0.14,0.0,0.0,222144.0,0.48
Central African Republic,Ouham,Batangafo,24988861.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,80675.0,,4.0,Apr 2022 - Aug 2022,12101.0,0.15,28236.0,0.35,24202.0,0.3,16135.0,0.2,0.0,0.0,40337.0,0.5
Central African Republic,Ouham,Bossangoa,24988972.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,152197.0,,3.0,Apr 2022 - Aug 2022,22829.0,0.15,60878.0,0.4,53268.0,0.35,15219.0,0.1,0.0,0.0,68487.0,0.45
Central African Republic,Ouham,Bouca,24988921.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,68246.0,,3.0,Apr 2022 - Aug 2022,10236.0,0.15,20473.0,0.3,27298.0,0.4,10236.0,0.15,0.0,0.0,37534.0,0.55
Central African Republic,Ouham,Kabo,24988928.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,51315.0,,4.0,Apr 2022 - Aug 2022,10263.0,0.2,17960.0,0.35,12828.0,0.25,10263.0,0.2,0.0,0.0,23091.0,0.45
Central African Republic,Ouham,Markounda,24989003.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,22867.0,,3.0,Apr 2022 - Aug 2022,3430.0,0.15,6860.0,0.3,9146.0,0.4,3430.0,0.15,0.0,0.0,12576.0,0.55
Central African Republic,Ouham,Nana-bakassa,24988935.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,58113.0,,3.0,Apr 2022 - Aug 2022,14528.0,0.25,20339.0,0.35,17433.0,0.3,5811.0,0.1,0.0,0.0,23244.0,0.4
Central African Republic,Ouham,Nangha boguila,24989011.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,28114.0,,3.0,Apr 2022 - Aug 2022,4217.0,0.15,7028.0,0.25,12651.0,0.45,4217.0,0.15,0.0,0.0,16868.0,0.6
Ouham Pendé,,,,,Mar 2022,,,,,,,,,,,,,,,,,,498381.0,,,Apr 2022 - Aug 2022,69912.0,0.14,99998.0,0.2,209645.0,0.42,118826.0,0.24,0.0,0.0,328471.0,0.66
Central African Republic,Ouham Pendé,Bocaranga,24988914.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,81012.0,,4.0,Apr 2022 - Aug 2022,8101.0,0.1,16202.0,0.2,28354.0,0.35,28354.0,0.35,0.0,0.0,56708.0,0.7
Central African Republic,Ouham Pendé,Bossemtélé,24988864.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,22327.0,,3.0,Apr 2022 - Aug 2022,2232.0,0.1,4465.0,0.2,12279.0,0.55,3349.0,0.15,0.0,0.0,15628.0,0.7
Central African Republic,Ouham Pendé,Bozoum,24988978.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,53861.0,,4.0,Apr 2022 - Aug 2022,5386.0,0.1,8079.0,0.15,26930.0,0.5,13465.0,0.25,0.0,0.0,40395.0,0.75
Central African Republic,Ouham Pendé,Koui,24989001.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,28288.0,,4.0,Apr 2022 - Aug 2022,2828.0,0.1,4243.0,0.15,11315.0,0.4,9900.0,0.35,0.0,0.0,21215.0,0.75
Central African Republic,Ouham Pendé,Ngaoundaye,24988937.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,112153.0,,4.0,Apr 2022 - Aug 2022,11215.0,0.1,16822.0,0.15,50468.0,0.45,33645.0,0.3,0.0,0.0,84113.0,0.75
Central African Republic,Ouham Pendé,Paoua,24988866.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,200740.0,,3.0,Apr 2022 - Aug 2022,40148.0,0.2,50185.0,0.25,80296.0,0.4,30111.0,0.15,0.0,0.0,110407.0,0.55
Sangha-Mbaéré,,,,,Mar 2022,,,,,,,,,,,,,,,,,,133875.0,,,Apr 2022 - Aug 2022,35518.0,0.27,39339.0,0.29,46314.0,0.35,12704.0,0.09,0.0,0.0,59018.0,0.44
Central African Republic,Sangha-Mbaéré,Bambio,24988952.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,16475.0,,3.0,Apr 2022 - Aug 2022,4118.0,0.25,4118.0,0.25,6590.0,0.4,1647.0,0.1,0.0,0.0,8237.0,0.5
Central African Republic,Sangha-Mbaéré,Bayanga,24988960.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,13661.0,,3.0,Apr 2022 - Aug 2022,5464.0,0.4,4098.0,0.3,3415.0,0.25,683.0,0.05,0.0,0.0,4098.0,0.3
Central African Republic,Sangha-Mbaéré,Nola,24989015.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,103739.0,,3.0,Apr 2022 - Aug 2022,25934.0,0.25,31121.0,0.3,36308.0,0.35,10373.0,0.1,0.0,0.0,46681.0,0.45
Vakaga,,,,,Mar 2022,,,,,,,,,,,,,,,,,,53727.0,,,Apr 2022 - Aug 2022,10745.0,0.2,16320.0,0.3,23975.0,0.45,2686.0,0.05,0.0,0.0,26662.0,0.5
Central African Republic,Vakaga,Birao,24988916.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,49692.0,,3.0,Apr 2022 - Aug 2022,9938.0,0.2,14907.0,0.3,22361.0,0.45,2484.0,0.05,0.0,0.0,24845.0,0.5
Central African Republic,Vakaga,Ouanda-djallé,24988871.0,Acute Food Insecurity March 2022 (Proj Update),Mar 2022,,,,,,,,,,,,,,,,,,4035.0,,3.0,Apr 2022 - Aug 2022,807.0,0.2,1412.0,0.35,1614.0,0.4,201.0,0.05,0.0,0.0,1815.0,0.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic: Acute Food Insecurity September 2021 (18ème cycle),,,,,Sep 2021,5677026.0,4942732.0,0.8706551634605866,,Sep 2021 - Mar 2022,1194811.0,0.24,1652643.0,0.33,1475713.0,0.3,619565.0,0.13,0.0,0.0,2095278.0,0.43,4942732.0,0.8706551634605866,,Apr 2022 - Aug 2022,1054513.0,0.21,1528283.0,0.31,1671055.0,0.34,688882.0,0.14,0.0,0.0,2359937.0,0.48
Bamingui-Bangoran,,,,,Sep 2021,,56451.0,,,Sep 2021 - Mar 2022,13667.0,0.24,14559.0,0.26,19758.0,0.35,8468.0,0.15,0.0,0.0,28226.0,0.5,56451.0,,,Apr 2022 - Aug 2022,13667.0,0.24,15005.0,0.27,16935.0,0.3,10844.0,0.19,0.0,0.0,27780.0,0.49
Central African Republic,Bamingui-Bangoran,Bamingui,24448932.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,8918.0,,3.0,Sep 2021 - Mar 2022,1784.0,0.2,2675.0,0.3,3121.0,0.35,1338.0,0.15,0.0,0.0,4459.0,0.5,8918.0,,3.0,Apr 2022 - Aug 2022,1783.0,0.2,3121.0,0.35,2675.0,0.3,1337.0,0.15,0.0,0.0,4012.0,0.45
Central African Republic,Bamingui-Bangoran,Ndélé,24448948.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,47533.0,,3.0,Sep 2021 - Mar 2022,11883.0,0.25,11883.0,0.25,16637.0,0.35,7130.0,0.15,0.0,0.0,23767.0,0.5,47533.0,,4.0,Apr 2022 - Aug 2022,11883.0,0.25,11883.0,0.25,14260.0,0.3,9507.0,0.2,0.0,0.0,23767.0,0.5
Bangui,,,,,Sep 2021,,910141.0,,,Sep 2021 - Mar 2022,227535.0,0.25,409563.0,0.45,182028.0,0.2,91014.0,0.1,0.0,0.0,273042.0,0.3,910141.0,,,Apr 2022 - Aug 2022,182028.0,0.2,318549.0,0.35,318549.0,0.35,91014.0,0.1,0.0,0.0,409563.0,0.45
Central African Republic,Bangui,Bangui,24448876.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,910141.0,,3.0,Sep 2021 - Mar 2022,227535.0,0.25,409563.0,0.45,182028.0,0.2,91014.0,0.1,0.0,0.0,273042.0,0.3,910141.0,,3.0,Apr 2022 - Aug 2022,182028.0,0.2,318549.0,0.35,318549.0,0.35,91014.0,0.1,0.0,0.0,409563.0,0.45
Basse-Kotto,,,,,Sep 2021,,327157.0,,,Sep 2021 - Mar 2022,75652.0,0.23,84754.0,0.26,114287.0,0.35,52464.0,0.16,0.0,0.0,166751.0,0.51,327157.0,,,Apr 2022 - Aug 2022,78962.0,0.24,81727.0,0.25,105847.0,0.32,60621.0,0.19,0.0,0.0,166468.0,0.51
Central African Republic,Basse-Kotto,Alindao,24448927.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,85045.0,,3.0,Sep 2021 - Mar 2022,17009.0,0.2,21261.0,0.25,34018.0,0.4,12757.0,0.15,0.0,0.0,46775.0,0.55,85045.0,,4.0,Apr 2022 - Aug 2022,17009.0,0.2,21261.0,0.25,29765.0,0.35,17009.0,0.2,0.0,0.0,46774.0,0.55
Central African Republic,Basse-Kotto,Kembé,24448882.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,48901.0,,3.0,Sep 2021 - Mar 2022,12225.0,0.25,9780.0,0.2,19560.0,0.4,7335.0,0.15,0.0,0.0,26895.0,0.55,48901.0,,3.0,Apr 2022 - Aug 2022,9780.0,0.2,9780.0,0.2,22005.0,0.45,7335.0,0.15,0.0,0.0,29340.0,0.6
Central African Republic,Basse-Kotto,Mingala,24448878.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,37357.0,,4.0,Sep 2021 - Mar 2022,7471.0,0.2,9339.0,0.25,13075.0,0.35,7471.0,0.2,0.0,0.0,20546.0,0.55,37357.0,,4.0,Apr 2022 - Aug 2022,9339.0,0.25,9339.0,0.25,11207.0,0.3,7471.0,0.2,0.0,0.0,18678.0,0.5
Central African Republic,Basse-Kotto,Mobaye,24448886.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,77754.0,,3.0,Sep 2021 - Mar 2022,23326.0,0.3,23326.0,0.3,19438.0,0.25,11663.0,0.15,0.0,0.0,31101.0,0.4,77754.0,,3.0,Apr 2022 - Aug 2022,27213.0,0.35,19438.0,0.25,19438.0,0.25,11663.0,0.15,0.0,0.0,31101.0,0.4
Central African Republic,Basse-Kotto,Satéma,24448847.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,30448.0,,4.0,Sep 2021 - Mar 2022,6090.0,0.2,9134.0,0.3,9134.0,0.3,6090.0,0.2,0.0,0.0,15224.0,0.5,30448.0,,4.0,Apr 2022 - Aug 2022,6090.0,0.2,7612.0,0.25,9134.0,0.3,7612.0,0.25,0.0,0.0,16746.0,0.55
Central African Republic,Basse-Kotto,Zangba,24448833.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,47652.0,,3.0,Sep 2021 - Mar 2022,9530.0,0.2,11913.0,0.25,19061.0,0.4,7148.0,0.15,0.0,0.0,26209.0,0.55,47652.0,,4.0,Apr 2022 - Aug 2022,9530.0,0.2,14295.0,0.3,14295.0,0.3,9530.0,0.2,0.0,0.0,23825.0,0.5
Haut-Mbomou,,,,,Sep 2021,,67230.0,,,Sep 2021 - Mar 2022,8044.0,0.12,21490.0,0.32,25571.0,0.38,12125.0,0.18,0.0,0.0,37697.0,0.56,67230.0,,,Apr 2022 - Aug 2022,6723.0,0.1,19449.0,0.29,25571.0,0.38,15487.0,0.23,0.0,0.0,41058.0,0.61
Central African Republic,Haut-Mbomou,Obo,24448809.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,40816.0,,4.0,Sep 2021 - Mar 2022,4081.0,0.1,12244.0,0.3,16326.0,0.4,8163.0,0.2,0.0,0.0,24489.0,0.6,40816.0,,4.0,Apr 2022 - Aug 2022,4081.0,0.1,10204.0,0.25,16326.0,0.4,10204.0,0.25,0.0,0.0,26530.0,0.65
Central African Republic,Haut-Mbomou,Zémio,24448814.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,26414.0,,3.0,Sep 2021 - Mar 2022,3962.0,0.15,9244.0,0.35,9244.0,0.35,3962.0,0.15,0.0,0.0,13206.0,0.5,26414.0,,4.0,Apr 2022 - Aug 2022,2641.0,0.1,9244.0,0.35,9244.0,0.35,5282.0,0.2,0.0,0.0,14526.0,0.55
Haute-Kotto,,,,,Sep 2021,,91568.0,,,Sep 2021 - Mar 2022,13735.0,0.15,36627.0,0.4,27470.0,0.3,13735.0,0.15,0.0,0.0,41206.0,0.45,91568.0,,,Apr 2022 - Aug 2022,9157.0,0.1,32049.0,0.35,36627.0,0.4,13735.0,0.15,0.0,0.0,50362.0,0.55
Central African Republic,Haute-Kotto,Bria,24448871.0,Acute Food Insecurity September 2021 (18ème cycle),Sep 2021,,91568.0,,3.0,Sep 2021 - Mar 2022,13735.0,0.15,36627.0,0.4,27470.0,0.3,13735.0,0.15,0.0,0.0,41205.0,0.45,91568.0,,3.0,Apr 2022 - Aug 2022,9156.0,0.1,32048.0,0.35,36627.0,0.4,13735.0,0.15,0.0,0.0,50362.0,0.55
