centx,centy,fews_ipc,fews_ha,fews_proj_near,fews_proj_near_ha,fews_proj_med,fews_proj_med_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,surface_area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,area
42.7408,1.197985,,,,,,,0.4848358,98.41182,8.123655,-0.02152687,22.49166,6.897836,0,0,1.256998,5514.813,37.6733,71187.43,5417.944,88.89394,2008-06-01,bu'aale
42.7408,1.197985,,,,,,,0.4257285,94.66475,6.105199,-0.3629127,13.25549,0.5210646,2,1,1.236067,5514.813,37.6733,71187.43,5417.944,88.89394,2008-07-01,bu'aale
42.7408,1.197985,,,,,,,0.3962444,98.8156,3.619893,0.8910926,9.181031,-1.132714,0,0,1.194912,5514.813,37.6733,71187.43,5417.944,88.89394,2008-08-01,bu'aale
42.7408,1.197985,,,,,,,0.4667266,122.9522,3.625344,0.8467494,9.96787,1.204667,0,0,1.210282,5514.813,37.6733,71187.43,5417.944,88.89394,2008-09-01,bu'aale
42.7408,1.197985,,,,,,,0.4813777,107.8492,10.26254,-3.388358,11.49058,0.3242229,1,0,1.08956,5514.813,37.6733,71187.43,5417.944,88.89394,2008-10-01,bu'aale
42.7408,1.197985,,,,,,,0.4906516,84.47308,13.71866,-4.068913,11.59359,-8.082391,1,0,0.9633014,5514.813,37.6733,71187.43,5417.944,88.89394,2008-11-01,bu'aale
42.7408,1.197985,,,,,,,0.4012941,73.64268,0.7482271,-3.349548,6.455345,-8.425407,0,0,0.8754381,5514.813,37.6733,71187.43,5417.944,88.89394,2008-12-01,bu'aale
42.7408,1.197985,,,,,,,0.3388756,78.16023,0.1311706,-0.05104542,6.420075,-2.566571,0,0,0.6302734,5514.813,37.6733,72929.0,5417.944,88.89394,2009-01-01,bu'aale
42.7408,1.197985,,,,,,,0.3214162,92.5148,0.3280636,-0.01885923,5.332317,-0.2465728,0,0,0.9316101,5514.813,37.6733,72929.0,5417.944,88.89394,2009-02-01,bu'aale
42.7408,1.197985,,,,,,,0.3123773,94.17649,0.7751578,-2.207441,4.915589,-0.6295941,1,2,0.8714795,5514.813,37.6733,72929.0,5417.944,88.89394,2009-03-01,bu'aale
42.7408,1.197985,,,,,,,0.4442416,92.10298,13.77834,-10.12278,9.668659,-2.653319,0,0,0.8989525,5514.813,37.6733,72929.0,5417.944,88.89394,2009-04-01,bu'aale
42.7408,1.197985,,,,,,,0.5679015,97.14718,28.56425,6.720332,18.74462,-1.181062,1,4,0.921363,5514.813,37.6733,72929.0,5417.944,88.89394,2009-05-01,bu'aale
42.7408,1.197985,,,,,,,0.5302984,107.6398,7.194093,-0.9510891,16.61154,1.017718,0,0,0.8715024,5514.813,37.6733,72929.0,5417.944,88.89394,2009-06-01,bu'aale
42.7408,1.197985,,,,,,,0.5051808,112.3317,6.007685,-0.460426,14.3119,1.577474,1,0,0.8741073,5514.813,37.6733,72929.0,5417.944,88.89394,2009-07-01,bu'aale
42.7408,1.197985,,,,,,,0.4493165,112.0508,2.435608,-0.2931916,12.28601,1.972261,2,0,0.8124982,5514.813,37.6733,72929.0,5417.944,88.89394,2009-08-01,bu'aale
42.7408,1.197985,,,,,,,0.3816684,100.5449,2.542809,-0.2357848,8.643449,-0.1197549,0,0,0.7760308,5514.813,37.6733,72929.0,5417.944,88.89394,2009-09-01,bu'aale
42.7408,1.197985,3.0,,,,,,0.4594351,102.9331,42.78725,29.13635,12.4411,1.274746,0,0,0.7546496,5514.813,37.6733,72929.0,5417.944,88.89394,2009-10-01,bu'aale
42.7408,1.197985,,,,,,,0.6788042,116.8664,7.204925,-10.58265,25.64971,5.973729,1,0,0.7689338,5514.813,37.6733,72929.0,5417.944,88.89394,2009-11-01,bu'aale
42.7408,1.197985,,,,,,,0.5496053,100.8597,8.422506,4.324731,15.53806,0.6573063,0,0,0.7836623,5514.813,37.6733,72929.0,5417.944,88.89394,2009-12-01,bu'aale
42.7408,1.197985,2.0,,,,,,0.4526723,104.407,0.1196942,-0.06252183,9.37128,0.3846338,1,0,0.5764829,5514.813,37.6733,74667.0,5417.944,88.89394,2010-01-01,bu'aale
42.7408,1.197985,,,,,,,0.3582948,103.1298,0.3895617,0.04263887,6.176657,0.5977675,0,0,0.6509803,5514.813,37.6733,74667.0,5417.944,88.89394,2010-02-01,bu'aale
42.7408,1.197985,,,,,,,0.4088678,123.2667,11.61767,8.635074,8.515691,2.970509,0,0,0.7417297,5514.813,37.6733,74667.0,5417.944,88.89394,2010-03-01,bu'aale
42.7408,1.197985,2.0,,,,,,0.5596276,116.0255,30.94178,7.040665,16.1158,3.793818,0,0,0.7372451,5514.813,37.6733,74667.0,5417.944,88.89394,2010-04-01,bu'aale
42.7408,1.197985,,,,,,,0.5583627,95.51544,22.00896,0.1650354,19.68059,-0.2450931,0,0,0.8346371,5514.813,37.6733,74667.0,5417.944,88.89394,2010-05-01,bu'aale
42.7408,1.197985,,,,,,,0.4625387,93.88597,11.67016,3.524979,13.45558,-2.138251,0,0,0.8242441,5514.813,37.6733,74667.0,5417.944,88.89394,2010-06-01,bu'aale
42.7408,1.197985,2.0,,,,,,0.4788659,106.4803,5.847809,-0.6203027,12.15505,-0.5793749,0,0,0.7122762,5514.813,37.6733,74667.0,5417.944,88.89394,2010-07-01,bu'aale
42.7408,1.197985,,,,,,,0.3671848,91.56872,2.435608,-0.2931917,10.32032,0.006577276,0,0,0.705439,5514.813,37.6733,74667.0,5417.944,88.89394,2010-08-01,bu'aale
42.7408,1.197985,,,,,,,0.341741,90.02658,2.665516,-0.1130781,8.085299,-0.677905,0,0,0.6566536,5514.813,37.6733,74667.0,5417.944,88.89394,2010-09-01,bu'aale
42.7408,1.197985,2.0,,,,,,0.3271859,73.30361,5.423897,-8.227002,6.942149,-4.224205,0,0,0.6835888,5514.813,37.6733,74667.0,5417.944,88.89394,2010-10-01,bu'aale
42.7408,1.197985,,,,,,,0.4137464,71.23269,5.625696,-12.16188,7.976641,-11.69934,0,0,0.7968866,5514.813,37.6733,74667.0,5417.944,88.89394,2010-11-01,bu'aale
42.7408,1.197985,,,,,,,0.3620419,66.43938,0.8708209,-3.226954,5.984576,-8.896177,0,0,0.9413402,5514.813,37.6733,74667.0,5417.944,88.89394,2010-12-01,bu'aale
42.7408,1.197985,2.0,,,,,,0.3266096,75.33114,0.1181116,-0.0641045,4.98752,-3.999126,0,0,1.0596,5514.813,37.6733,76545.0,5417.944,88.89394,2011-01-01,bu'aale
42.7408,1.197985,,,,,,,0.3010582,86.65507,0.2862597,-0.0606631,4.031757,-1.547133,0,0,1.1101,5514.813,37.6733,76545.0,5417.944,88.89394,2011-02-01,bu'aale
42.7408,1.197985,,,,,,,0.2939263,88.61381,0.7178201,-2.264779,4.620833,-0.92435,0,0,1.156625,5514.813,37.6733,76545.0,5417.944,88.89394,2011-03-01,bu'aale
42.7408,1.197985,2.0,,3.0,0.0,4.0,0.0,0.3482506,72.20153,8.340464,-15.56065,5.426378,-6.8956,0,0,1.29817,5514.813,37.6733,76545.0,5417.944,88.89394,2011-04-01,bu'aale
42.7408,1.197985,,,,,,,0.596298,102.0048,20.99291,-0.8510072,19.71796,-0.2077235,0,0,1.369267,5514.813,37.6733,76545.0,5417.944,88.89394,2011-05-01,bu'aale
42.7408,1.197985,,,,,,,0.4433432,89.98966,6.336073,-1.809109,14.76767,-0.8261537,0,0,1.352719,5514.813,37.6733,76545.0,5417.944,88.89394,2011-06-01,bu'aale
42.7408,1.197985,4.0,,5.0,0.0,5.0,0.0,0.4036999,89.76649,6.643508,0.175397,8.628766,-4.105656,0,0,1.350579,5514.813,37.6733,76545.0,5417.944,88.89394,2011-07-01,bu'aale
42.7408,1.197985,,,,,,,0.3154387,78.66425,3.620788,0.8919884,6.97048,-3.343264,0,0,1.36276,5514.813,37.6733,76545.0,5417.944,88.89394,2011-08-01,bu'aale
42.7408,1.197985,,,,,,,0.2877864,75.81306,2.554163,-0.2244314,5.969979,-2.793225,0,0,1.329484,5514.813,37.6733,76545.0,5417.944,88.89394,2011-09-01,bu'aale
42.7408,1.197985,4.0,,4.0,,4.0,,0.5692867,127.5445,38.81413,25.16323,15.42677,4.260417,1,0,1.40759,5514.813,37.6733,76545.0,5417.944,88.89394,2011-10-01,bu'aale
42.7408,1.197985,,,,,,,0.5611673,96.61343,39.24607,21.45849,17.9002,-1.775776,0,0,1.413792,5514.813,37.6733,76545.0,5417.944,88.89394,2011-11-01,bu'aale
42.7408,1.197985,,,,,,,0.6459646,118.5429,6.530507,2.432732,21.17912,6.298368,0,0,1.306809,5514.813,37.6733,76545.0,5417.944,88.89394,2011-12-01,bu'aale
42.7408,1.197985,4.0,,4.0,,4.0,,0.4831099,111.4273,0.1203275,-0.06188856,15.82094,6.83429,0,0,1.153886,5514.813,37.6733,78424.0,5417.944,88.89394,2012-01-01,bu'aale
42.7408,1.197985,,,,,,,0.3791841,109.1424,0.3396961,-0.007226731,7.964097,2.385207,0,0,1.123566,5514.813,37.6733,78424.0,5417.944,88.89394,2012-02-01,bu'aale
42.7408,1.197985,,,,,,,0.3362107,101.3618,0.6934477,-2.289151,5.624211,0.07902828,0,0,0.9711626,5514.813,37.6733,78424.0,5417.944,88.89394,2012-03-01,bu'aale
42.7408,1.197985,3.0,1.0,3.0,0.0,2.0,0.0,0.435903,90.37416,21.70672,-2.194402,10.10159,-2.220386,0,0,0.939819,5514.813,37.6733,78424.0,5417.944,88.89394,2012-04-01,bu'aale
42.7408,1.197985,,,,,,,0.5991537,102.4933,28.78222,6.938296,19.68573,-0.2399489,0,0,0.9684026,5514.813,37.6733,78424.0,5417.944,88.89394,2012-05-01,bu'aale
42.7408,1.197985,,,,,,,0.4792822,97.28455,7.165383,-0.979799,13.92859,-1.665237,0,0,0.9141638,5514.813,37.6733,78424.0,5417.944,88.89394,2012-06-01,bu'aale
42.7408,1.197985,3.0,1.0,3.0,1.0,3.0,1.0,0.4314162,95.92946,6.598194,0.130083,10.96723,-1.767192,0,0,0.8455658,5514.813,37.6733,78424.0,5417.944,88.89394,2012-07-01,bu'aale
42.7408,1.197985,,,,,,,0.4227817,105.4335,2.690807,-0.03799274,10.29793,-0.01581089,0,0,0.8029887,5514.813,37.6733,78424.0,5417.944,88.89394,2012-08-01,bu'aale
42.7408,1.197985,,,,,,,0.3535109,93.12721,2.899539,0.1209448,7.763755,-0.9994482,0,0,0.8160663,5514.813,37.6733,78424.0,5417.944,88.89394,2012-09-01,bu'aale
42.7408,1.197985,3.0,1.0,3.0,1.0,2.0,1.0,0.5549325,124.3286,20.42802,6.777124,13.30059,2.134235,1,0,0.7992435,5514.813,37.6733,78424.0,5417.944,88.89394,2012-10-01,bu'aale
42.7408,1.197985,,,,,,,0.5502971,94.74196,11.92043,-5.867149,19.23235,-0.4436308,0,0,0.7987957,5514.813,37.6733,78424.0,5417.944,88.89394,2012-11-01,bu'aale
42.7408,1.197985,,,,,,,0.5356472,98.29821,3.906283,-0.1914916,14.7136,-0.1671491,0,0,0.7942362,5514.813,37.6733,78424.0,5417.944,88.89394,2012-12-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,2.0,0.0,0.4412535,101.7733,0.2073604,0.02514438,8.708018,-0.2786285,1,1,0.722619,5514.813,37.6733,80302.0,5417.944,88.89394,2013-01-01,bu'aale
42.7408,1.197985,,,,,,,0.3475762,100.0446,0.3297446,-0.01717818,5.341691,-0.2371989,0,0,0.8946097,5514.813,37.6733,80302.0,5417.944,88.89394,2013-02-01,bu'aale
42.7408,1.197985,,,,,,,0.3421742,103.1598,9.298667,6.316068,5.722188,0.177005,0,0,0.9393811,5514.813,37.6733,80302.0,5417.944,88.89394,2013-03-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,2.0,0.0,0.5969002,123.7531,41.02098,17.11986,21.69004,9.368067,0,0,0.9835586,5514.813,37.6733,80302.0,5417.944,88.89394,2013-04-01,bu'aale
42.7408,1.197985,,,,,,,0.6338909,108.4356,19.85622,-1.987698,23.63039,3.704709,1,1,1.032029,5514.813,37.6733,80302.0,5417.944,88.89394,2013-05-01,bu'aale
42.7408,1.197985,,,,,,,0.4908214,99.62677,6.563838,-1.581344,17.00401,1.41018,0,0,0.9742974,5514.813,37.6733,80302.0,5417.944,88.89394,2013-06-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,,,0.4818737,107.1492,6.352427,-0.115684,12.4819,-0.2525191,0,0,1.039085,5514.813,37.6733,80302.0,5417.944,88.89394,2013-07-01,bu'aale
42.7408,1.197985,,,,,,,0.454467,113.3352,2.528185,-0.2006146,12.20611,1.892365,2,2,0.851604,5514.813,37.6733,80302.0,5417.944,88.89394,2013-08-01,bu'aale
42.7408,1.197985,,,,,,,0.4179094,110.092,3.655307,0.8767128,9.395715,0.6325117,0,0,0.8037197,5514.813,37.6733,80302.0,5417.944,88.89394,2013-09-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,2.0,0.0,0.4508381,101.007,7.668473,-5.982426,11.55976,0.3934006,0,0,0.7166989,5514.813,37.6733,80302.0,5417.944,88.89394,2013-10-01,bu'aale
42.7408,1.197985,,,,,,,0.5858998,100.8715,11.84194,-5.945631,19.83957,0.163587,0,0,0.7359971,5514.813,37.6733,80302.0,5417.944,88.89394,2013-11-01,bu'aale
42.7408,1.197985,,,,,,,0.5165393,94.79166,1.365083,-2.732692,13.05284,-1.827913,0,0,0.789468,5514.813,37.6733,80302.0,5417.944,88.89394,2013-12-01,bu'aale
42.7408,1.197985,2.0,0.0,3.0,0.0,2.0,0.0,0.4110217,94.80044,0.2015383,0.01932222,7.044143,-1.942503,0,0,0.7832213,5514.813,37.6733,82181.0,5417.944,88.89394,2014-01-01,bu'aale
42.7408,1.197985,,,,,,,0.3373213,97.09285,0.3630644,0.01614157,5.118491,-0.4603986,0,0,0.8821073,5514.813,37.6733,82181.0,5417.944,88.89394,2014-02-01,bu'aale
42.7408,1.197985,,,,,,,0.3767527,113.5846,2.987904,0.005305433,6.754026,1.208843,0,0,0.8813205,5514.813,37.6733,82181.0,5417.944,88.89394,2014-03-01,bu'aale
42.7408,1.197985,3.0,0.0,2.0,0.0,2.0,0.0,0.4839522,100.336,24.52804,0.6269226,13.42139,1.099413,0,0,0.929793,5514.813,37.6733,82181.0,5417.944,88.89394,2014-04-01,bu'aale
42.7408,1.197985,,,,,,,0.585403,100.141,36.00789,14.16397,18.15017,-1.775505,1,0,1.042994,5514.813,37.6733,82181.0,5417.944,88.89394,2014-05-01,bu'aale
42.7408,1.197985,,,,,,,0.4637043,94.12256,7.293835,-0.8513469,13.42648,-2.167346,1,0,1.024969,5514.813,37.6733,82181.0,5417.944,88.89394,2014-06-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,2.0,0.0,0.3814627,84.82183,6.352427,-0.1156841,9.25666,-3.477762,0,0,1.037529,5514.813,37.6733,82181.0,5417.944,88.89394,2014-07-01,bu'aale
42.7408,1.197985,,,,,,,0.3548244,88.48628,3.587417,0.8586171,7.585125,-2.72862,0,0,1.043646,5514.813,37.6733,82181.0,5417.944,88.89394,2014-08-01,bu'aale
42.7408,1.197985,,,,,,,0.3777901,99.5232,2.533852,-0.2447426,8.186089,-0.5771146,0,0,0.9196298,5514.813,37.6733,82181.0,5417.944,88.89394,2014-09-01,bu'aale
42.7408,1.197985,2.0,0.0,3.0,0.0,2.0,0.0,0.4087225,91.57127,5.748501,-7.902399,11.32768,0.1613204,0,0,0.9922148,5514.813,37.6733,82181.0,5417.944,88.89394,2014-10-01,bu'aale
42.7408,1.197985,,,,,,,0.5367538,92.41028,15.93611,-1.851462,15.8394,-3.836583,0,0,1.019121,5514.813,37.6733,82181.0,5417.944,88.89394,2014-11-01,bu'aale
42.7408,1.197985,,,,,,,0.4972245,91.24715,1.30304,-2.794735,11.81961,-3.061139,0,0,1.066045,5514.813,37.6733,82181.0,5417.944,88.89394,2014-12-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,2.0,0.0,0.3939553,90.86414,0.1997547,0.01753867,6.623913,-2.362733,1,1,0.9398949,5514.813,37.6733,84060.0,5417.944,88.89394,2015-01-01,bu'aale
42.7408,1.197985,,,,,,,0.3263546,93.93625,0.3297446,-0.01717819,5.061313,-0.5175771,0,0,0.9259167,5514.813,37.6733,84060.0,5417.944,88.89394,2015-02-01,bu'aale
42.7408,1.197985,,,,,,,0.3155054,95.11956,7.878896,4.896297,5.133679,-0.4115036,0,0,0.920758,5514.813,37.6733,84060.0,5417.944,88.89394,2015-03-01,bu'aale
42.7408,1.197985,3.0,0.0,3.0,0.0,2.0,0.0,0.554341,114.9295,34.76201,10.86089,18.09118,5.769202,1,0,0.9153457,5514.813,37.6733,84060.0,5417.944,88.89394,2015-04-01,bu'aale
42.7408,1.197985,,,,,,,0.5903286,100.9836,13.79065,-8.053268,19.39332,-0.5323568,0,0,0.9583642,5514.813,37.6733,84060.0,5417.944,88.89394,2015-05-01,bu'aale
42.7408,1.197985,,,,,,,0.4536146,92.07455,6.528569,-1.616613,13.761,-1.832825,0,0,0.9508983,5514.813,37.6733,84060.0,5417.944,88.89394,2015-06-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,3.0,0.0,0.3827027,85.09756,6.360319,-0.1077921,8.651303,-4.083119,1,1,0.8744749,5514.813,37.6733,84060.0,5417.944,88.89394,2015-07-01,bu'aale
42.7408,1.197985,,,,,,,0.4743179,118.2856,2.981542,0.2527418,9.723093,-0.5906517,1,0,0.8251879,5514.813,37.6733,84060.0,5417.944,88.89394,2015-08-01,bu'aale
42.7408,1.197985,,,,,,,0.4571562,120.431,2.49905,-0.2795444,11.18488,2.421675,1,4,0.8152127,5514.813,37.6733,84060.0,5417.944,88.89394,2015-09-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,2.0,0.0,0.5325193,119.3071,11.96652,-1.684378,15.37621,4.209858,0,0,0.8161248,5514.813,37.6733,84060.0,5417.944,88.89394,2015-10-01,bu'aale
42.7408,1.197985,,,,,,,0.5902539,101.6211,22.70773,4.920151,18.26935,-1.406626,5,21,0.8857342,5514.813,37.6733,84060.0,5417.944,88.89394,2015-11-01,bu'aale
42.7408,1.197985,,,,,,,0.533627,97.92748,3.183377,-0.9143974,13.45905,-1.421699,0,0,0.9174511,5514.813,37.6733,84060.0,5417.944,88.89394,2015-12-01,bu'aale
42.7408,1.197985,,,,,,,0.4218704,97.30265,0.2137865,0.03157041,7.253495,-1.733152,1,0,0.8036247,5514.813,37.6733,75173.0,5417.944,88.89394,2016-01-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,2.0,0.0,0.3371677,97.04865,0.5452486,0.1983258,4.730953,-0.8479368,3,66,0.7974376,5514.813,37.6733,75173.0,5417.944,88.89394,2016-02-01,bu'aale
42.7408,1.197985,,,,,,,0.3314778,99.93497,0.7831271,-2.199472,5.312291,-0.2328913,2,0,0.8234212,5514.813,37.6733,75173.0,5417.944,88.89394,2016-03-01,bu'aale
42.7408,1.197985,,,,,,,0.4212731,87.34101,13.51126,-10.38986,10.0801,-2.241876,1,0,0.8240481,5514.813,37.6733,75173.0,5417.944,88.89394,2016-04-01,bu'aale
42.7408,1.197985,,,,,,,0.5797145,99.16794,17.84099,-4.002934,18.66885,-1.256827,0,0,0.9233396,5514.813,37.6733,75173.0,5417.944,88.89394,2016-05-01,bu'aale
42.7408,1.197985,1.0,0.0,2.0,0.0,2.0,0.0,0.4875565,98.96407,11.35408,3.208897,14.7781,-0.8157227,1,1,1.018454,5514.813,37.6733,75173.0,5417.944,88.89394,2016-06-01,bu'aale
42.7408,1.197985,,,,,,,0.3978131,88.45749,2.739236,-3.728875,9.559424,-3.174998,0,0,1.040612,5514.813,37.6733,75173.0,5417.944,88.89394,2016-07-01,bu'aale
42.7408,1.197985,,,,,,,0.3662601,91.33811,2.334149,-0.3946508,7.894633,-2.419111,1,0,1.00829,5514.813,37.6733,75173.0,5417.944,88.89394,2016-08-01,bu'aale
42.7408,1.197985,,,,,,,0.3180682,83.79034,1.906232,-0.8723625,6.525613,-2.237591,0,0,1.014104,5514.813,37.6733,75173.0,5417.944,88.89394,2016-09-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,2.0,0.0,0.3424626,76.72623,3.382004,-10.2689,6.471416,-4.694938,1,1,0.9331235,5514.813,37.6733,75173.0,5417.944,88.89394,2016-10-01,bu'aale
42.7408,1.197985,,,,,,,0.5044739,86.85281,15.83189,-1.955684,13.96918,-5.706798,2,0,0.9364694,5514.813,37.6733,75173.0,5417.944,88.89394,2016-11-01,bu'aale
42.7408,1.197985,,,,,,,0.5265858,96.63533,4.108428,0.01065299,13.97923,-0.901522,0,0,0.9425333,5514.813,37.6733,75173.0,5417.944,88.89394,2016-12-01,bu'aale
42.7408,1.197985,,,,,,,0.3861864,89.07228,0.1892913,0.007075228,6.675555,-2.311091,1,2,0.9294255,5514.813,37.6733,66287.0,5417.944,88.89394,2017-01-01,bu'aale
42.7408,1.197985,2.0,0.0,3.0,0.0,3.0,0.0,0.337194,97.0562,0.3100056,-0.0369172,5.413615,-0.1652746,0,0,1.040649,5514.813,37.6733,66287.0,5417.944,88.89394,2017-02-01,bu'aale
42.7408,1.197985,,,,,,,0.3068158,92.4998,0.5812167,-2.401382,4.794971,-0.7502115,0,0,1.082896,5514.813,37.6733,66287.0,5417.944,88.89394,2017-03-01,bu'aale
42.7408,1.197985,,,,,,,0.4711743,97.68683,22.54524,-1.355878,11.2953,-1.026677,0,0,1.09042,5514.813,37.6733,66287.0,5417.944,88.89394,2017-04-01,bu'aale
42.7408,1.197985,,,,,,,0.6059914,103.663,27.72276,5.878836,20.10688,0.181205,0,0,1.135721,5514.813,37.6733,66287.0,5417.944,88.89394,2017-05-01,bu'aale
42.7408,1.197985,3.0,0.0,2.0,0.0,2.0,0.0,0.5545961,112.5718,6.466026,-1.679156,16.628,1.034176,0,0,1.150197,5514.813,37.6733,66287.0,5417.944,88.89394,2017-06-01,bu'aale
42.7408,1.197985,,,,,,,0.4395975,97.74866,3.760174,-2.707937,12.45756,-0.2768612,0,0,1.005951,5514.813,37.6733,66287.0,5417.944,88.89394,2017-07-01,bu'aale
42.7408,1.197985,,,,,,,0.3551803,88.57503,2.974586,0.2457859,8.83179,-1.481954,0,0,0.9333521,5514.813,37.6733,66287.0,5417.944,88.89394,2017-08-01,bu'aale
42.7408,1.197985,,,,,,,0.3531523,93.03273,3.830327,1.051733,7.985895,-0.7773082,0,0,0.8245816,5514.813,37.6733,66287.0,5417.944,88.89394,2017-09-01,bu'aale
42.7408,1.197985,2.0,0.0,2.0,0.0,3.0,0.0,0.3378943,75.70274,6.387936,-7.262963,6.325376,-4.840979,0,0,0.8072393,5514.813,37.6733,66287.0,5417.944,88.89394,2017-10-01,bu'aale
42.7408,1.197985,,,,,,,0.6198131,106.7102,46.92357,29.136,22.50004,2.824061,1,4,0.8298109,5514.813,37.6733,66287.0,5417.944,88.89394,2017-11-01,bu'aale
42.7408,1.197985,,,,,,,0.5013886,92.01132,0.60767,-3.490105,11.13168,-3.749069,0,0,0.8231265,5514.813,37.6733,66287.0,5417.944,88.89394,2017-12-01,bu'aale
42.7408,1.197985,,,,,,,0.3979032,91.7747,0.2014076,0.01919153,6.062361,-2.924286,0,0,0.7908651,5514.813,37.6733,57400.0,5417.944,88.89394,2018-01-01,bu'aale
42.7408,1.197985,1.0,0.0,1.0,0.0,1.0,0.0,0.3337008,96.05074,0.3906856,0.04376284,5.660938,0.08204766,1,8,0.8529289,5514.813,37.6733,57400.0,5417.944,88.89394,2018-02-01,bu'aale
42.7408,1.197985,,,,,,,0.3295481,99.3532,5.193777,2.211178,5.312011,-0.2331713,0,0,0.8660271,5514.813,37.6733,57400.0,5417.944,88.89394,2018-03-01,bu'aale
42.7408,1.197985,,,,,,,0.551243,114.2872,31.57486,7.67374,14.0398,1.717822,0,0,0.8465768,5514.813,37.6733,57400.0,5417.944,88.89394,2018-04-01,bu'aale
42.7408,1.197985,,,,,,,0.6028401,103.1239,51.47777,29.63385,23.13227,3.206593,0,0,0.9361991,5514.813,37.6733,57400.0,5417.944,88.89394,2018-05-01,bu'aale
42.7408,1.197985,1.0,0.0,1.0,0.0,1.0,0.0,0.5432796,110.2747,5.992712,-2.152469,17.24087,1.647046,0,0,0.9613828,5514.813,37.6733,57400.0,5417.944,88.89394,2018-06-01,bu'aale
42.7408,1.197985,,,,,,,0.4532999,100.7955,5.960204,-0.507907,12.64005,-0.09436948,0,0,0.8910904,5514.813,37.6733,57400.0,5417.944,88.89394,2018-07-01,bu'aale
42.7408,1.197985,,,,,,,0.4081579,101.7866,2.795835,0.06703463,10.07178,-0.241965,2,11,0.8605865,5514.813,37.6733,57400.0,5417.944,88.89394,2018-08-01,bu'aale
42.7408,1.197985,,,,,,,0.3887179,102.402,1.240351,-1.538243,8.748637,-0.01456678,2,10,0.831355,5514.813,37.6733,57400.0,5417.944,88.89394,2018-09-01,bu'aale
42.7408,1.197985,1.0,0.0,2.0,0.0,2.0,0.0,0.4195496,93.997,8.578293,-5.072606,8.217899,-2.948455,0,0,0.8260636,5514.813,37.6733,57400.0,5417.944,88.89394,2018-10-01,bu'aale
42.7408,1.197985,,,,,,,0.5931851,102.1258,8.042342,-9.745234,20.42585,0.749867,1,0,0.7989953,5514.813,37.6733,57400.0,5417.944,88.89394,2018-11-01,bu'aale
42.7408,1.197985,,,,,,,0.5482792,100.6163,15.69635,11.59858,14.81728,-0.06347384,1,0,0.7632912,5514.813,37.6733,57400.0,5417.944,88.89394,2018-12-01,bu'aale
42.7408,1.197985,,,,,,,0.4682461,107.999,0.1800677,-0.002148321,8.441188,-0.545458,4,1,0.8170169,5514.813,37.6733,48514.0,5417.944,88.89394,2019-01-01,bu'aale
42.7408,1.197985,1.0,0.0,1.0,0.0,1.0,0.0,0.351885,101.2848,0.3402027,-0.00672013,5.656767,0.07787691,0,0,0.8386237,5514.813,37.6733,48514.0,5417.944,88.89394,2019-02-01,bu'aale
42.7408,1.197985,,,,,,,0.3245434,97.88718,1.586105,-1.360687,5.373957,-0.1782102,2,0,0.8433047,5514.813,37.6733,48514.0,5417.944,88.89394,2019-03-01,bu'aale
42.7408,1.197985,,,,,,,0.3830361,80.04245,11.687,-12.21412,6.305553,-5.573184,1,10,0.8454594,5514.813,37.6733,48514.0,5417.944,88.89394,2019-04-01,bu'aale
42.7408,1.197985,,,,,,,0.6054911,103.5774,32.16617,10.32225,18.24027,-1.685414,0,0,0.8542046,5514.813,37.6733,48514.0,5417.944,88.89394,2019-05-01,bu'aale
42.7408,1.197985,1.0,0.0,2.0,0.0,2.0,0.0,0.4669883,94.78914,3.790889,-4.354293,14.13559,-1.458237,1,29,0.8610024,5514.813,37.6733,48514.0,5417.944,88.89394,2019-06-01,bu'aale
42.7408,1.197985,,,,,,,0.4473126,99.46419,5.937848,-0.5302638,10.7724,-1.962024,0,0,0.8631837,5514.813,37.6733,48514.0,5417.944,88.89394,2019-07-01,bu'aale
42.7408,1.197985,,,,,,,0.3732868,93.09044,2.070906,-0.6578936,9.12182,-1.191925,2,0,0.8995528,5514.813,37.6733,48514.0,5417.944,88.89394,2019-08-01,bu'aale
42.7408,1.197985,,,,,,,0.4016641,105.8124,2.263198,-0.515396,8.911492,0.1482887,1,0,0.8791194,5514.813,37.6733,48514.0,5417.944,88.89394,2019-09-01,bu'aale
42.7408,1.197985,1.0,0.0,1.0,0.0,2.0,0.0,0.5900246,132.1907,35.48678,21.83588,18.5735,7.40715,1,0,0.8433668,5514.813,37.6733,48514.0,5417.944,88.89394,2019-10-01,bu'aale
